"Estacion","Fecha inicial","Fecha final","NO2"
"PUENTE ARANDA","2025-02-14 23:00","2025-02-14 23:59","87.063"
"PUENTE ARANDA","2025-02-14 22:00","2025-02-14 22:59","99.097"
"PUENTE ARANDA","2025-02-14 21:00","2025-02-14 21:59","99.661"
"PUENTE ARANDA","2025-02-14 20:00","2025-02-14 20:59","94.02"
"PUENTE ARANDA","2025-02-14 19:00","2025-02-14 19:59","74.652"
"PUENTE ARANDA","2025-02-14 18:00","2025-02-14 18:59","72.583"
"PUENTE ARANDA","2025-02-14 17:00","2025-02-14 17:59","51.335"
"PUENTE ARANDA","2025-02-14 16:00","2025-02-14 16:59","48.138"
"PUENTE ARANDA","2025-02-14 15:00","2025-02-14 15:59","40.993"
"PUENTE ARANDA","2025-02-14 14:00","2025-02-14 14:59","37.42"
"PUENTE ARANDA","2025-02-14 13:00","2025-02-14 13:59","37.984"
"PUENTE ARANDA","2025-02-14 12:00","2025-02-14 12:59","47.762"
"PUENTE ARANDA","2025-02-14 11:00","2025-02-14 11:59","74.276"
"PUENTE ARANDA","2025-02-14 10:00","2025-02-14 10:59","91.764"
"PUENTE ARANDA","2025-02-14 09:00","2025-02-14 09:59","87.627"
"PUENTE ARANDA","2025-02-14 08:00","2025-02-14 08:59","76.72"
"PUENTE ARANDA","2025-02-14 07:00","2025-02-14 07:59","66.378"
"PUENTE ARANDA","2025-02-14 06:00","2025-02-14 06:59","60.737"
"PUENTE ARANDA","2025-02-14 05:00","2025-02-14 05:59","59.233"
"PUENTE ARANDA","2025-02-14 04:00","2025-02-14 04:59","53.027"
"PUENTE ARANDA","2025-02-14 03:00","2025-02-14 03:59","51.711"
"PUENTE ARANDA","2025-02-14 02:00","2025-02-14 02:59","51.335"
"PUENTE ARANDA","2025-02-14 01:00","2025-02-14 01:59","57.352"
"PUENTE ARANDA","2025-02-14 00:00","2025-02-14 00:59","60.361"
"PUENTE ARANDA","2025-02-13 23:00","2025-02-13 23:59","65.062"
"PUENTE ARANDA","2025-02-13 22:00","2025-02-13 22:59","63.369"
"PUENTE ARANDA","2025-02-13 21:00","2025-02-13 21:59","70.891"
"PUENTE ARANDA","2025-02-13 20:00","2025-02-13 20:59","68.259"
"PUENTE ARANDA","2025-02-13 19:00","2025-02-13 19:59","74.84"
"PUENTE ARANDA","2025-02-13 18:00","2025-02-13 18:59","77.096"
"PUENTE ARANDA","2025-02-13 17:00","2025-02-13 17:59","79.917"
"PUENTE ARANDA","2025-02-13 16:00","2025-02-13 16:59","61.865"
"PUENTE ARANDA","2025-02-13 15:00","2025-02-13 15:59","49.078"
"PUENTE ARANDA","2025-02-13 14:00","2025-02-13 14:59","56.224"
"PUENTE ARANDA","2025-02-13 13:00","2025-02-13 13:59","59.045"
"PUENTE ARANDA","2025-02-13 12:00","2025-02-13 12:59","59.233"
"PUENTE ARANDA","2025-02-13 11:00","2025-02-13 11:59","37.608"
"PUENTE ARANDA","2025-02-13 10:00","2025-02-13 10:59","49.831"
"PUENTE ARANDA","2025-02-13 07:00","2025-02-13 07:59","59.985"
"PUENTE ARANDA","2025-02-13 06:00","2025-02-13 06:59","55.848"
"PUENTE ARANDA","2025-02-13 05:00","2025-02-13 05:59","52.839"
"PUENTE ARANDA","2025-02-13 04:00","2025-02-13 04:59","48.514"
"PUENTE ARANDA","2025-02-13 03:00","2025-02-13 03:59","47.574"
"PUENTE ARANDA","2025-02-13 02:00","2025-02-13 02:59","51.523"
"PUENTE ARANDA","2025-02-13 01:00","2025-02-13 01:59","43.061"
"PUENTE ARANDA","2025-02-13 00:00","2025-02-13 00:59","28.77"
"PUENTE ARANDA","2025-02-12 23:00","2025-02-12 23:59","39.488"
"PUENTE ARANDA","2025-02-12 22:00","2025-02-12 22:59","53.591"
"PUENTE ARANDA","2025-02-12 21:00","2025-02-12 21:59","60.173"
"PUENTE ARANDA","2025-02-12 20:00","2025-02-12 20:59","61.865"
"PUENTE ARANDA","2025-02-12 19:00","2025-02-12 19:59","62.993"
"PUENTE ARANDA","2025-02-12 18:00","2025-02-12 18:59","64.686"
"PUENTE ARANDA","2025-02-12 17:00","2025-02-12 17:59","78.977"
"PUENTE ARANDA","2025-02-12 16:00","2025-02-12 16:59","76.532"
"PUENTE ARANDA","2025-02-12 15:00","2025-02-12 15:59","46.634"
"PUENTE ARANDA","2025-02-12 14:00","2025-02-12 14:59","36.856"
"PUENTE ARANDA","2025-02-12 13:00","2025-02-12 13:59","40.241"
"PUENTE ARANDA","2025-02-12 12:00","2025-02-12 12:59","59.985"
"PUENTE ARANDA","2025-02-12 11:00","2025-02-12 11:59","81.609"
"PUENTE ARANDA","2025-02-12 10:00","2025-02-12 10:59","75.216"
"PUENTE ARANDA","2025-02-12 09:00","2025-02-12 09:59","54.344"
"PUENTE ARANDA","2025-02-12 08:00","2025-02-12 08:59","60.737"
"PUENTE ARANDA","2025-02-12 07:00","2025-02-12 07:59","61.301"
"PUENTE ARANDA","2025-02-12 06:00","2025-02-12 06:59","61.301"
"PUENTE ARANDA","2025-02-12 05:00","2025-02-12 05:59","56.788"
"PUENTE ARANDA","2025-02-12 04:00","2025-02-12 04:59","37.608"
"PUENTE ARANDA","2025-02-12 03:00","2025-02-12 03:59","38.736"
"PUENTE ARANDA","2025-02-12 02:00","2025-02-12 02:59","31.967"
"PUENTE ARANDA","2025-02-12 01:00","2025-02-12 01:59","34.975"
"PUENTE ARANDA","2025-02-12 00:00","2025-02-12 00:59","46.822"
"PUENTE ARANDA","2025-02-11 23:00","2025-02-11 23:59","53.967"
"PUENTE ARANDA","2025-02-11 22:00","2025-02-11 22:59","54.344"
"PUENTE ARANDA","2025-02-11 21:00","2025-02-11 21:59","62.429"
"PUENTE ARANDA","2025-02-11 20:00","2025-02-11 20:59","78.225"
"PUENTE ARANDA","2025-02-11 19:00","2025-02-11 19:59","78.601"
"PUENTE ARANDA","2025-02-11 18:00","2025-02-11 18:59","93.644"
"PUENTE ARANDA","2025-02-11 17:00","2025-02-11 17:59","100.413"
"PUENTE ARANDA","2025-02-11 16:00","2025-02-11 16:59","62.617"
"PUENTE ARANDA","2025-02-11 15:00","2025-02-11 15:59","38.736"
"PUENTE ARANDA","2025-02-11 14:00","2025-02-11 14:59","42.873"
"PUENTE ARANDA","2025-02-11 13:00","2025-02-11 13:59","35.163"
"PUENTE ARANDA","2025-02-11 12:00","2025-02-11 12:59","37.232"
"PUENTE ARANDA","2025-02-11 11:00","2025-02-11 11:59","45.506"
"PUENTE ARANDA","2025-02-11 10:00","2025-02-11 10:59","50.395"
"PUENTE ARANDA","2025-02-11 09:00","2025-02-11 09:59","53.967"
"PUENTE ARANDA","2025-02-11 08:00","2025-02-11 08:59","45.506"
"PUENTE ARANDA","2025-02-11 07:00","2025-02-11 07:59","62.993"
"PUENTE ARANDA","2025-02-11 06:00","2025-02-11 06:59","59.421"
"PUENTE ARANDA","2025-02-11 05:00","2025-02-11 05:59","48.326"
"PUENTE ARANDA","2025-02-11 04:00","2025-02-11 04:59","40.805"
"PUENTE ARANDA","2025-02-11 03:00","2025-02-11 03:59","28.206"
"PUENTE ARANDA","2025-02-11 02:00","2025-02-11 02:59","18.052"
"PUENTE ARANDA","2025-02-11 01:00","2025-02-11 01:59","17.3"
"PUENTE ARANDA","2025-02-11 00:00","2025-02-11 00:59","31.027"
"PUENTE ARANDA","2025-02-10 23:00","2025-02-10 23:59","32.719"
"PUENTE ARANDA","2025-02-10 22:00","2025-02-10 22:59","58.668"
"PUENTE ARANDA","2025-02-10 21:00","2025-02-10 21:59","63.369"
"PUENTE ARANDA","2025-02-10 20:00","2025-02-10 20:59","61.113"
"PUENTE ARANDA","2025-02-10 19:00","2025-02-10 19:59","67.318"
"PUENTE ARANDA","2025-02-10 18:00","2025-02-10 18:59","50.959"
"PUENTE ARANDA","2025-02-10 17:00","2025-02-10 17:59","37.984"
"PUENTE ARANDA","2025-02-10 16:00","2025-02-10 16:59","32.531"
"PUENTE ARANDA","2025-02-10 15:00","2025-02-10 15:59","33.471"
"PUENTE ARANDA","2025-02-10 14:00","2025-02-10 14:59","39.488"
"PUENTE ARANDA","2025-02-10 13:00","2025-02-10 13:59","37.232"
"PUENTE ARANDA","2025-02-10 12:00","2025-02-10 12:59","47.762"
"PUENTE ARANDA","2025-02-10 11:00","2025-02-10 11:59","61.489"
"PUENTE ARANDA","2025-02-10 10:00","2025-02-10 10:59","87.627"
"PUENTE ARANDA","2025-02-10 09:00","2025-02-10 09:59","72.771"
"PUENTE ARANDA","2025-02-10 08:00","2025-02-10 08:59","69.575"
"PUENTE ARANDA","2025-02-10 07:00","2025-02-10 07:59","64.122"
"PUENTE ARANDA","2025-02-10 06:00","2025-02-10 06:59","68.635"
"PUENTE ARANDA","2025-02-10 05:00","2025-02-10 05:59","66.19"
"PUENTE ARANDA","2025-02-10 04:00","2025-02-10 04:59","71.831"
"PUENTE ARANDA","2025-02-10 03:00","2025-02-10 03:59","62.805"
"PUENTE ARANDA","2025-02-10 02:00","2025-02-10 02:59","59.797"
"PUENTE ARANDA","2025-02-10 01:00","2025-02-10 01:59","51.711"
"PUENTE ARANDA","2025-02-10 00:00","2025-02-10 00:59","42.309"
"PUENTE ARANDA","2025-02-09 23:00","2025-02-09 23:59","53.591"
"PUENTE ARANDA","2025-02-09 22:00","2025-02-09 22:59","53.403"
"PUENTE ARANDA","2025-02-09 21:00","2025-02-09 21:59","39.676"
"PUENTE ARANDA","2025-02-09 20:00","2025-02-09 20:59","29.898"
"PUENTE ARANDA","2025-02-09 19:00","2025-02-09 19:59","35.54"
"PUENTE ARANDA","2025-02-09 18:00","2025-02-09 18:59","33.283"
"PUENTE ARANDA","2025-02-09 17:00","2025-02-09 17:59","25.197"
"PUENTE ARANDA","2025-02-09 16:00","2025-02-09 16:59","22.189"
"PUENTE ARANDA","2025-02-09 15:00","2025-02-09 15:59","19.744"
"PUENTE ARANDA","2025-02-09 14:00","2025-02-09 14:59","22.753"
"PUENTE ARANDA","2025-02-09 13:00","2025-02-09 13:59","27.454"
"PUENTE ARANDA","2025-02-09 12:00","2025-02-09 12:59","33.283"
"PUENTE ARANDA","2025-02-09 11:00","2025-02-09 11:59","40.241"
"PUENTE ARANDA","2025-02-09 10:00","2025-02-09 10:59","47.574"
"PUENTE ARANDA","2025-02-09 09:00","2025-02-09 09:59","46.446"
"PUENTE ARANDA","2025-02-09 08:00","2025-02-09 08:59","44.377"
"PUENTE ARANDA","2025-02-09 07:00","2025-02-09 07:59","70.139"
"PUENTE ARANDA","2025-02-09 06:00","2025-02-09 06:59","57.164"
"PUENTE ARANDA","2025-02-09 05:00","2025-02-09 05:59","39.3"
"PUENTE ARANDA","2025-02-09 04:00","2025-02-09 04:59","41.745"
"PUENTE ARANDA","2025-02-09 03:00","2025-02-09 03:59","30.462"
"PUENTE ARANDA","2025-02-09 02:00","2025-02-09 02:59","32.531"
"PUENTE ARANDA","2025-02-09 01:00","2025-02-09 01:59","34.223"
"PUENTE ARANDA","2025-02-09 00:00","2025-02-09 00:59","50.959"
"PUENTE ARANDA","2025-02-08 23:00","2025-02-08 23:59","30.462"
"PUENTE ARANDA","2025-02-08 22:00","2025-02-08 22:59","44.754"
"PUENTE ARANDA","2025-02-08 21:00","2025-02-08 21:59","47.574"
"PUENTE ARANDA","2025-02-08 20:00","2025-02-08 20:59","36.856"
"PUENTE ARANDA","2025-02-08 19:00","2025-02-08 19:59","36.48"
"PUENTE ARANDA","2025-02-08 18:00","2025-02-08 18:59","31.591"
"PUENTE ARANDA","2025-02-08 17:00","2025-02-08 17:59","31.215"
"PUENTE ARANDA","2025-02-08 16:00","2025-02-08 16:59","28.77"
"PUENTE ARANDA","2025-02-08 15:00","2025-02-08 15:59","31.403"
"PUENTE ARANDA","2025-02-08 14:00","2025-02-08 14:59","40.429"
"PUENTE ARANDA","2025-02-08 13:00","2025-02-08 13:59","47.01"
"PUENTE ARANDA","2025-02-08 12:00","2025-02-08 12:59","45.506"
"PUENTE ARANDA","2025-02-08 11:00","2025-02-08 11:59","35.163"
"PUENTE ARANDA","2025-02-08 10:00","2025-02-08 10:59","48.138"
"PUENTE ARANDA","2025-02-08 09:00","2025-02-08 09:59","42.685"
"PUENTE ARANDA","2025-02-08 08:00","2025-02-08 08:59","50.959"
"PUENTE ARANDA","2025-02-08 07:00","2025-02-08 07:59","55.848"
"PUENTE ARANDA","2025-02-08 06:00","2025-02-08 06:59","52.275"
"PUENTE ARANDA","2025-02-08 05:00","2025-02-08 05:59","49.831"
"PUENTE ARANDA","2025-02-08 04:00","2025-02-08 04:59","30.839"
"PUENTE ARANDA","2025-02-08 03:00","2025-02-08 03:59","26.702"
"PUENTE ARANDA","2025-02-08 02:00","2025-02-08 02:59","19.932"
"PUENTE ARANDA","2025-02-08 01:00","2025-02-08 01:59","23.317"
"PUENTE ARANDA","2025-02-08 00:00","2025-02-08 00:59","30.274"
"PUENTE ARANDA","2025-02-07 23:00","2025-02-07 23:59","29.71"
"PUENTE ARANDA","2025-02-07 22:00","2025-02-07 22:59","43.061"
"PUENTE ARANDA","2025-02-07 21:00","2025-02-07 21:59","32.719"
"PUENTE ARANDA","2025-02-07 20:00","2025-02-07 20:59","49.831"
"PUENTE ARANDA","2025-02-07 19:00","2025-02-07 19:59","42.497"
"PUENTE ARANDA","2025-02-07 18:00","2025-02-07 18:59","31.591"
"PUENTE ARANDA","2025-02-07 17:00","2025-02-07 17:59","29.898"
"PUENTE ARANDA","2025-02-07 16:00","2025-02-07 16:59","35.163"
"PUENTE ARANDA","2025-02-07 15:00","2025-02-07 15:59","35.163"
"PUENTE ARANDA","2025-02-07 14:00","2025-02-07 14:59","26.89"
"PUENTE ARANDA","2025-02-07 13:00","2025-02-07 13:59","27.266"
"PUENTE ARANDA","2025-02-07 12:00","2025-02-07 12:59","22.941"
"PUENTE ARANDA","2025-02-07 11:00","2025-02-07 11:59","25.197"
"PUENTE ARANDA","2025-02-07 10:00","2025-02-07 10:59","31.591"
"PUENTE ARANDA","2025-02-07 09:00","2025-02-07 09:59","34.787"
"PUENTE ARANDA","2025-02-07 08:00","2025-02-07 08:59","44.001"
"PUENTE ARANDA","2025-02-07 07:00","2025-02-07 07:59","61.677"
"PUENTE ARANDA","2025-02-07 06:00","2025-02-07 06:59","61.865"
"PUENTE ARANDA","2025-02-07 05:00","2025-02-07 05:59","57.164"
"PUENTE ARANDA","2025-02-07 04:00","2025-02-07 04:59","53.591"
"PUENTE ARANDA","2025-02-07 03:00","2025-02-07 03:59","46.07"
"PUENTE ARANDA","2025-02-07 02:00","2025-02-07 02:59","42.121"
"PUENTE ARANDA","2025-02-07 01:00","2025-02-07 01:59","27.83"
"PUENTE ARANDA","2025-02-07 00:00","2025-02-07 00:59","30.462"
"PUENTE ARANDA","2025-02-06 23:00","2025-02-06 23:59","32.531"
"PUENTE ARANDA","2025-02-06 22:00","2025-02-06 22:59","56.224"
"PUENTE ARANDA","2025-02-06 21:00","2025-02-06 21:59","50.395"
"PUENTE ARANDA","2025-02-06 20:00","2025-02-06 20:59","44.942"
"PUENTE ARANDA","2025-02-06 19:00","2025-02-06 19:59","34.599"
"PUENTE ARANDA","2025-02-06 18:00","2025-02-06 18:59","34.599"
"PUENTE ARANDA","2025-02-06 17:00","2025-02-06 17:59","35.163"
"PUENTE ARANDA","2025-02-06 16:00","2025-02-06 16:59","30.462"
"PUENTE ARANDA","2025-02-06 15:00","2025-02-06 15:59","30.086"
"PUENTE ARANDA","2025-02-06 14:00","2025-02-06 14:59","30.651"
"PUENTE ARANDA","2025-02-06 13:00","2025-02-06 13:59","32.343"
"PUENTE ARANDA","2025-02-06 12:00","2025-02-06 12:59","37.232"
"PUENTE ARANDA","2025-02-06 11:00","2025-02-06 11:59","28.018"
"PUENTE ARANDA","2025-02-06 10:00","2025-02-06 10:59","24.445"
"PUENTE ARANDA","2025-02-06 09:00","2025-02-06 09:59","31.215"
"PUENTE ARANDA","2025-02-06 07:00","2025-02-06 07:59","48.89"
"PUENTE ARANDA","2025-02-06 06:00","2025-02-06 06:59","52.463"
"PUENTE ARANDA","2025-02-06 05:00","2025-02-06 05:59","38.736"
"PUENTE ARANDA","2025-02-06 04:00","2025-02-06 04:59","30.086"
"PUENTE ARANDA","2025-02-06 03:00","2025-02-06 03:59","26.702"
"PUENTE ARANDA","2025-02-06 02:00","2025-02-06 02:59","25.95"
"PUENTE ARANDA","2025-02-06 01:00","2025-02-06 01:59","44.754"
"PUENTE ARANDA","2025-02-06 00:00","2025-02-06 00:59","52.651"
"SAN CRISTOBAL","2025-07-31 22:00","2025-07-31 22:59","14.29104"
"SAN CRISTOBAL","2025-07-31 21:00","2025-07-31 21:59","14.66712"
"SAN CRISTOBAL","2025-07-31 20:00","2025-07-31 20:59","21.43656"
"SAN CRISTOBAL","2025-07-31 19:00","2025-07-31 19:59","26.13756"
"SAN CRISTOBAL","2025-07-31 18:00","2025-07-31 18:59","23.69304"
"SAN CRISTOBAL","2025-07-31 17:00","2025-07-31 17:59","15.60732"
"SAN CRISTOBAL","2025-07-31 16:00","2025-07-31 16:59","9.402"
"SAN CRISTOBAL","2025-07-31 15:00","2025-07-31 15:59","7.33356"
"SAN CRISTOBAL","2025-07-31 14:00","2025-07-31 14:59","6.39336"
"SAN CRISTOBAL","2025-07-31 13:00","2025-07-31 13:59","6.39336"
"SAN CRISTOBAL","2025-07-31 12:00","2025-07-31 12:59","5.82924"
"SAN CRISTOBAL","2025-07-31 11:00","2025-07-31 11:59","5.07708"
"SAN CRISTOBAL","2025-07-31 10:00","2025-07-31 10:59","4.88904"
"SAN CRISTOBAL","2025-07-31 09:00","2025-07-31 09:59","6.76944"
"SAN CRISTOBAL","2025-07-31 08:00","2025-07-31 08:59","14.29104"
"SAN CRISTOBAL","2025-07-31 07:00","2025-07-31 07:59","53.5914"
"SAN CRISTOBAL","2025-07-31 06:00","2025-07-31 06:59","32.53092"
"SAN CRISTOBAL","2025-07-31 05:00","2025-07-31 05:59","19.18008"
"SAN CRISTOBAL","2025-07-31 04:00","2025-07-31 04:59","7.89768"
"SAN CRISTOBAL","2025-07-31 03:00","2025-07-31 03:59","2.8206"
"SAN CRISTOBAL","2025-07-31 02:00","2025-07-31 02:59","2.06844"
"SAN CRISTOBAL","2025-07-31 01:00","2025-07-31 01:59","3.00864"
"SAN CRISTOBAL","2025-07-31 00:00","2025-07-31 00:59","4.32492"
"SAN CRISTOBAL","2025-07-30 23:00","2025-07-30 23:59","8.83788"
"SAN CRISTOBAL","2025-07-30 22:00","2025-07-30 22:59","12.97476"
"SAN CRISTOBAL","2025-07-30 21:00","2025-07-30 21:59","18.42792"
"SAN CRISTOBAL","2025-07-30 20:00","2025-07-30 20:59","13.53888"
"SAN CRISTOBAL","2025-07-30 19:00","2025-07-30 19:59","22.37676"
"SAN CRISTOBAL","2025-07-30 18:00","2025-07-30 18:59","18.99204"
"SAN CRISTOBAL","2025-07-30 17:00","2025-07-30 17:59","14.47908"
"SAN CRISTOBAL","2025-07-30 16:00","2025-07-30 16:59","11.65848"
"SAN CRISTOBAL","2025-07-30 15:00","2025-07-30 15:59","9.77808"
"SAN CRISTOBAL","2025-07-30 14:00","2025-07-30 14:59","7.33356"
"SAN CRISTOBAL","2025-07-30 13:00","2025-07-30 13:59","7.5216"
"SAN CRISTOBAL","2025-07-30 12:00","2025-07-30 12:59","6.5814"
"SAN CRISTOBAL","2025-07-30 11:00","2025-07-30 11:59","6.5814"
"SAN CRISTOBAL","2025-07-30 10:00","2025-07-30 10:59","5.07708"
"SAN CRISTOBAL","2025-07-30 09:00","2025-07-30 09:59","6.95748"
"SAN CRISTOBAL","2025-07-30 08:00","2025-07-30 08:59","11.09436"
"SAN CRISTOBAL","2025-07-30 07:00","2025-07-30 07:59","41.18076"
"SAN CRISTOBAL","2025-07-30 06:00","2025-07-30 06:59","32.53092"
"SAN CRISTOBAL","2025-07-30 05:00","2025-07-30 05:59","33.09504"
"SAN CRISTOBAL","2025-07-30 04:00","2025-07-30 04:59","26.88972"
"SAN CRISTOBAL","2025-07-30 03:00","2025-07-30 03:59","3.38472"
"SAN CRISTOBAL","2025-07-30 02:00","2025-07-30 02:59","2.63256"
"SAN CRISTOBAL","2025-07-30 01:00","2025-07-30 01:59","4.51296"
"SAN CRISTOBAL","2025-07-30 00:00","2025-07-30 00:59","2.25648"
"SAN CRISTOBAL","2025-07-29 23:00","2025-07-29 23:59","5.07708"
"SAN CRISTOBAL","2025-07-29 22:00","2025-07-29 22:59","9.21396"
"SAN CRISTOBAL","2025-07-29 21:00","2025-07-29 21:59","9.59004"
"SAN CRISTOBAL","2025-07-29 20:00","2025-07-29 20:59","13.91496"
"SAN CRISTOBAL","2025-07-29 19:00","2025-07-29 19:59","20.30832"
"SAN CRISTOBAL","2025-07-29 18:00","2025-07-29 18:59","15.41928"
"SAN CRISTOBAL","2025-07-29 17:00","2025-07-29 17:59","10.53024"
"SAN CRISTOBAL","2025-07-29 16:00","2025-07-29 16:59","7.89768"
"SAN CRISTOBAL","2025-07-29 15:00","2025-07-29 15:59","6.76944"
"SAN CRISTOBAL","2025-07-29 14:00","2025-07-29 14:59","6.76944"
"SAN CRISTOBAL","2025-07-29 13:00","2025-07-29 13:59","6.20532"
"SAN CRISTOBAL","2025-07-29 12:00","2025-07-29 12:59","6.95748"
"SAN CRISTOBAL","2025-07-29 11:00","2025-07-29 11:59","6.5814"
"SAN CRISTOBAL","2025-07-29 10:00","2025-07-29 10:59","7.89768"
"SAN CRISTOBAL","2025-07-29 09:00","2025-07-29 09:59","9.402"
"SAN CRISTOBAL","2025-07-29 07:00","2025-07-29 07:59","25.94952"
"SAN CRISTOBAL","2025-07-29 06:00","2025-07-29 06:59","29.89836"
"SAN CRISTOBAL","2025-07-29 05:00","2025-07-29 05:59","27.45384"
"SAN CRISTOBAL","2025-07-29 04:00","2025-07-29 04:59","18.23988"
"SAN CRISTOBAL","2025-07-29 03:00","2025-07-29 03:59","5.07708"
"SAN CRISTOBAL","2025-07-29 02:00","2025-07-29 02:59","4.88904"
"SAN CRISTOBAL","2025-07-29 01:00","2025-07-29 01:59","3.94884"
"SAN CRISTOBAL","2025-07-29 00:00","2025-07-29 00:59","7.70964"
"SAN CRISTOBAL","2025-07-28 23:00","2025-07-28 23:59","11.84652"
"SAN CRISTOBAL","2025-07-28 22:00","2025-07-28 22:59","18.05184"
"SAN CRISTOBAL","2025-07-28 21:00","2025-07-28 21:59","14.103"
"SAN CRISTOBAL","2025-07-28 20:00","2025-07-28 20:59","18.99204"
"SAN CRISTOBAL","2025-07-28 19:00","2025-07-28 19:59","22.37676"
"SAN CRISTOBAL","2025-07-28 18:00","2025-07-28 18:59","18.99204"
"SAN CRISTOBAL","2025-07-28 17:00","2025-07-28 17:59","14.66712"
"SAN CRISTOBAL","2025-07-28 16:00","2025-07-28 16:59","9.96612"
"SAN CRISTOBAL","2025-07-28 15:00","2025-07-28 15:59","7.5216"
"SAN CRISTOBAL","2025-07-28 14:00","2025-07-28 14:59","6.20532"
"SAN CRISTOBAL","2025-07-28 13:00","2025-07-28 13:59","4.88904"
"SAN CRISTOBAL","2025-07-28 12:00","2025-07-28 12:59","7.14552"
"SAN CRISTOBAL","2025-07-28 11:00","2025-07-28 11:59","6.01728"
"SAN CRISTOBAL","2025-07-28 10:00","2025-07-28 10:59","6.20532"
"SAN CRISTOBAL","2025-07-28 09:00","2025-07-28 09:59","6.5814"
"SAN CRISTOBAL","2025-07-28 08:00","2025-07-28 08:59","9.21396"
"SAN CRISTOBAL","2025-07-28 07:00","2025-07-28 07:59","16.73556"
"SAN CRISTOBAL","2025-07-28 06:00","2025-07-28 06:59","23.69304"
"SAN CRISTOBAL","2025-07-28 05:00","2025-07-28 05:59","16.9236"
"SAN CRISTOBAL","2025-07-28 04:00","2025-07-28 04:59","7.70964"
"SAN CRISTOBAL","2025-07-28 03:00","2025-07-28 03:59","2.44452"
"SAN CRISTOBAL","2025-07-28 02:00","2025-07-28 02:59","2.63256"
"SAN CRISTOBAL","2025-07-28 01:00","2025-07-28 01:59","2.25648"
"SAN CRISTOBAL","2025-07-28 00:00","2025-07-28 00:59","3.19668"
"SAN CRISTOBAL","2025-07-27 23:00","2025-07-27 23:59","6.76944"
"SAN CRISTOBAL","2025-07-27 22:00","2025-07-27 22:59","6.95748"
"SAN CRISTOBAL","2025-07-27 21:00","2025-07-27 21:59","12.2226"
"SAN CRISTOBAL","2025-07-27 20:00","2025-07-27 20:59","6.39336"
"SAN CRISTOBAL","2025-07-27 19:00","2025-07-27 19:59","6.76944"
"SAN CRISTOBAL","2025-07-27 18:00","2025-07-27 18:59","8.27376"
"SAN CRISTOBAL","2025-07-27 17:00","2025-07-27 17:59","7.5216"
"SAN CRISTOBAL","2025-07-27 16:00","2025-07-27 16:59","9.02592"
"SAN CRISTOBAL","2025-07-27 15:00","2025-07-27 15:59","7.33356"
"SAN CRISTOBAL","2025-07-27 14:00","2025-07-27 14:59","6.01728"
"SAN CRISTOBAL","2025-07-27 13:00","2025-07-27 13:59","6.20532"
"SAN CRISTOBAL","2025-07-27 12:00","2025-07-27 12:59","6.5814"
"SAN CRISTOBAL","2025-07-27 11:00","2025-07-27 11:59","5.07708"
"SAN CRISTOBAL","2025-07-27 10:00","2025-07-27 10:59","4.701"
"SAN CRISTOBAL","2025-07-27 09:00","2025-07-27 09:59","4.701"
"SAN CRISTOBAL","2025-07-27 08:00","2025-07-27 08:59","5.07708"
"SAN CRISTOBAL","2025-07-27 07:00","2025-07-27 07:59","4.88904"
"SAN CRISTOBAL","2025-07-27 06:00","2025-07-27 06:59","11.84652"
"SAN CRISTOBAL","2025-07-27 05:00","2025-07-27 05:59","15.60732"
"SAN CRISTOBAL","2025-07-27 04:00","2025-07-27 04:59","6.01728"
"SAN CRISTOBAL","2025-07-27 03:00","2025-07-27 03:59","9.59004"
"SAN CRISTOBAL","2025-07-27 02:00","2025-07-27 02:59","12.03456"
"SAN CRISTOBAL","2025-07-27 01:00","2025-07-27 01:59","6.20532"
"SAN CRISTOBAL","2025-07-27 00:00","2025-07-27 00:59","7.14552"
"SAN CRISTOBAL","2025-07-26 23:00","2025-07-26 23:59","13.35084"
"SAN CRISTOBAL","2025-07-26 22:00","2025-07-26 22:59","11.84652"
"SAN CRISTOBAL","2025-07-26 21:00","2025-07-26 21:59","9.77808"
"SAN CRISTOBAL","2025-07-26 20:00","2025-07-26 20:59","11.2824"
"SAN CRISTOBAL","2025-07-26 19:00","2025-07-26 19:59","12.78672"
"SAN CRISTOBAL","2025-07-26 18:00","2025-07-26 18:59","17.67576"
"SAN CRISTOBAL","2025-07-26 17:00","2025-07-26 17:59","12.59868"
"SAN CRISTOBAL","2025-07-26 16:00","2025-07-26 16:59","9.21396"
"SAN CRISTOBAL","2025-07-26 15:00","2025-07-26 15:59","8.83788"
"SAN CRISTOBAL","2025-07-26 14:00","2025-07-26 14:59","8.4618"
"SAN CRISTOBAL","2025-07-26 13:00","2025-07-26 13:59","8.08572"
"SAN CRISTOBAL","2025-07-26 12:00","2025-07-26 12:59","7.89768"
"SAN CRISTOBAL","2025-07-26 11:00","2025-07-26 11:59","7.89768"
"SAN CRISTOBAL","2025-07-26 10:00","2025-07-26 10:59","7.14552"
"SAN CRISTOBAL","2025-07-26 09:00","2025-07-26 09:59","10.71828"
"SAN CRISTOBAL","2025-07-26 08:00","2025-07-26 08:59","22.18872"
"SAN CRISTOBAL","2025-07-26 07:00","2025-07-26 07:59","39.4884"
"SAN CRISTOBAL","2025-07-26 06:00","2025-07-26 06:59","19.93224"
"SAN CRISTOBAL","2025-07-26 05:00","2025-07-26 05:59","18.99204"
"SAN CRISTOBAL","2025-07-26 04:00","2025-07-26 04:59","9.59004"
