"Estacion","Fecha inicial","Fecha final","CO"
"SAN CRISTOBAL","2025-05-15 10:00","2025-05-15 10:59","320.572"
"SAN CRISTOBAL","2025-05-15 09:00","2025-05-15 09:59","366.368"
"SAN CRISTOBAL","2025-05-15 08:00","2025-05-15 08:59","755.634"
"SAN CRISTOBAL","2025-05-15 07:00","2025-05-15 07:59","1293.737"
"SAN CRISTOBAL","2025-05-15 06:00","2025-05-15 06:59","950.267"
"SAN CRISTOBAL","2025-05-15 05:00","2025-05-15 05:59","446.511"
"SAN CRISTOBAL","2025-05-15 04:00","2025-05-15 04:59","251.878"
"SAN CRISTOBAL","2025-05-15 03:00","2025-05-15 03:59","194.633"
"SAN CRISTOBAL","2025-05-15 02:00","2025-05-15 02:59","217.531"
"SAN CRISTOBAL","2025-05-15 01:00","2025-05-15 01:59","343.47"
"SAN CRISTOBAL","2025-05-15 00:00","2025-05-15 00:59","606.797"
"SAN CRISTOBAL","2025-05-14 23:00","2025-05-14 23:59","457.96"
"SAN CRISTOBAL","2025-05-14 22:00","2025-05-14 22:59","423.613"
"SAN CRISTOBAL","2025-05-14 21:00","2025-05-14 21:59","698.389"
"SAN CRISTOBAL","2025-05-14 20:00","2025-05-14 20:59","812.879"
"SAN CRISTOBAL","2025-05-14 19:00","2025-05-14 19:59","732.736"
"SAN CRISTOBAL","2025-05-14 18:00","2025-05-14 18:59","457.96"
"SAN CRISTOBAL","2025-05-14 17:00","2025-05-14 17:59","572.45"
"SAN CRISTOBAL","2025-05-14 16:00","2025-05-14 16:59","435.062"
"SAN CRISTOBAL","2025-05-14 15:00","2025-05-14 15:59","377.817"
"SAN CRISTOBAL","2025-05-14 14:00","2025-05-14 14:59","366.368"
"SAN CRISTOBAL","2025-05-14 13:00","2025-05-14 13:59","320.572"
"SAN CRISTOBAL","2025-05-14 12:00","2025-05-14 12:59","366.368"
"SAN CRISTOBAL","2025-05-14 11:00","2025-05-14 11:59","332.021"
"SAN CRISTOBAL","2025-05-14 10:00","2025-05-14 10:59","721.287"
"SAN CRISTOBAL","2025-05-14 09:00","2025-05-14 09:59","1259.39"
"SAN CRISTOBAL","2025-05-14 08:00","2025-05-14 08:59","1786.044"
"SAN CRISTOBAL","2025-05-14 07:00","2025-05-14 07:59","1282.288"
"SAN CRISTOBAL","2025-05-14 06:00","2025-05-14 06:59","984.614"
"SAN CRISTOBAL","2025-05-14 05:00","2025-05-14 05:59","492.307"
"SAN CRISTOBAL","2025-05-14 04:00","2025-05-14 04:59","240.429"
"SAN CRISTOBAL","2025-05-14 03:00","2025-05-14 03:59","240.429"
"SAN CRISTOBAL","2025-05-14 02:00","2025-05-14 02:59","194.633"
"SAN CRISTOBAL","2025-05-14 01:00","2025-05-14 01:59","240.429"
"SAN CRISTOBAL","2025-05-14 00:00","2025-05-14 00:59","251.878"
"SAN CRISTOBAL","2025-05-13 23:00","2025-05-13 23:59","297.674"
"SAN CRISTOBAL","2025-05-13 22:00","2025-05-13 22:59","469.409"
"SAN CRISTOBAL","2025-05-13 21:00","2025-05-13 21:59","469.409"
"SAN CRISTOBAL","2025-05-13 20:00","2025-05-13 20:59","629.695"
"SAN CRISTOBAL","2025-05-13 19:00","2025-05-13 19:59","1122.002"
"SAN CRISTOBAL","2025-05-13 18:00","2025-05-13 18:59","618.246"
"SAN CRISTOBAL","2025-05-13 17:00","2025-05-13 17:59","469.409"
"SAN CRISTOBAL","2025-05-13 16:00","2025-05-13 16:59","332.021"
"SAN CRISTOBAL","2025-05-13 15:00","2025-05-13 15:59","251.878"
"SAN CRISTOBAL","2025-05-13 14:00","2025-05-13 14:59","228.98"
"SAN CRISTOBAL","2025-05-13 13:00","2025-05-13 13:59","171.735"
"SAN CRISTOBAL","2025-05-13 12:00","2025-05-13 12:59","194.633"
"SAN CRISTOBAL","2025-05-13 11:00","2025-05-13 11:59","171.735"
"SAN CRISTOBAL","2025-05-13 08:00","2025-05-13 08:59","240.429"
"SAN CRISTOBAL","2025-05-13 07:00","2025-05-13 07:59","686.94"
"SAN CRISTOBAL","2025-05-13 06:00","2025-05-13 06:59","1190.696"
"SAN CRISTOBAL","2025-05-13 05:00","2025-05-13 05:59","389.266"
"SAN CRISTOBAL","2025-05-13 04:00","2025-05-13 04:59","137.388"
"SAN CRISTOBAL","2025-05-13 03:00","2025-05-13 03:59","103.041"
"SAN CRISTOBAL","2025-05-13 02:00","2025-05-13 02:59","148.837"
"SAN CRISTOBAL","2025-05-13 01:00","2025-05-13 01:59","240.429"
"SAN CRISTOBAL","2025-05-13 00:00","2025-05-13 00:59","206.082"
"SAN CRISTOBAL","2025-05-12 23:00","2025-05-12 23:59","217.531"
"SAN CRISTOBAL","2025-05-12 22:00","2025-05-12 22:59","423.613"
"SAN CRISTOBAL","2025-05-12 21:00","2025-05-12 21:59","377.817"
"SAN CRISTOBAL","2025-05-12 20:00","2025-05-12 20:59","343.47"
"SAN CRISTOBAL","2025-05-12 19:00","2025-05-12 19:59","606.797"
"SAN CRISTOBAL","2025-05-12 18:00","2025-05-12 18:59","744.185"
"SAN CRISTOBAL","2025-05-12 17:00","2025-05-12 17:59","457.96"
"SAN CRISTOBAL","2025-05-12 16:00","2025-05-12 16:59","297.674"
"SAN CRISTOBAL","2025-05-12 15:00","2025-05-12 15:59","251.878"
"SAN CRISTOBAL","2025-05-12 14:00","2025-05-12 14:59","206.082"
"SAN CRISTOBAL","2025-05-12 13:00","2025-05-12 13:59","217.531"
"SAN CRISTOBAL","2025-05-12 12:00","2025-05-12 12:59","206.082"
"SAN CRISTOBAL","2025-05-12 11:00","2025-05-12 11:59","183.184"
"SAN CRISTOBAL","2025-05-12 10:00","2025-05-12 10:59","194.633"
"SAN CRISTOBAL","2025-05-12 09:00","2025-05-12 09:59","183.184"
"SAN CRISTOBAL","2025-05-12 08:00","2025-05-12 08:59","263.327"
"SAN CRISTOBAL","2025-05-12 07:00","2025-05-12 07:59","457.96"
"SAN CRISTOBAL","2025-05-12 06:00","2025-05-12 06:59","812.879"
"SAN CRISTOBAL","2025-05-12 05:00","2025-05-12 05:59","228.98"
"SAN CRISTOBAL","2025-05-12 04:00","2025-05-12 04:59","160.286"
"SAN CRISTOBAL","2025-05-12 03:00","2025-05-12 03:59","103.041"
"SAN CRISTOBAL","2025-05-12 02:00","2025-05-12 02:59","103.041"
"SAN CRISTOBAL","2025-05-12 01:00","2025-05-12 01:59","103.041"
"SAN CRISTOBAL","2025-05-12 00:00","2025-05-12 00:59","137.388"
"SAN CRISTOBAL","2025-05-11 23:00","2025-05-11 23:59","206.082"
"SAN CRISTOBAL","2025-05-11 22:00","2025-05-11 22:59","251.878"
"SAN CRISTOBAL","2025-05-11 21:00","2025-05-11 21:59","343.47"
"SAN CRISTOBAL","2025-05-11 20:00","2025-05-11 20:59","366.368"
"SAN CRISTOBAL","2025-05-11 19:00","2025-05-11 19:59","309.123"
"SAN CRISTOBAL","2025-05-11 18:00","2025-05-11 18:59","389.266"
"SAN CRISTOBAL","2025-05-11 17:00","2025-05-11 17:59","309.123"
"SAN CRISTOBAL","2025-05-11 16:00","2025-05-11 16:59","332.021"
"SAN CRISTOBAL","2025-05-11 15:00","2025-05-11 15:59","389.266"
"SAN CRISTOBAL","2025-05-11 14:00","2025-05-11 14:59","377.817"
"SAN CRISTOBAL","2025-05-11 13:00","2025-05-11 13:59","389.266"
"SAN CRISTOBAL","2025-05-11 12:00","2025-05-11 12:59","309.123"
"SAN CRISTOBAL","2025-05-11 11:00","2025-05-11 11:59","286.225"
"SAN CRISTOBAL","2025-05-11 10:00","2025-05-11 10:59","263.327"
"SAN CRISTOBAL","2025-05-11 09:00","2025-05-11 09:59","251.878"
"SAN CRISTOBAL","2025-05-11 08:00","2025-05-11 08:59","251.878"
"SAN CRISTOBAL","2025-05-11 07:00","2025-05-11 07:59","240.429"
"SAN CRISTOBAL","2025-05-11 06:00","2025-05-11 06:59","228.98"
"SAN CRISTOBAL","2025-05-11 05:00","2025-05-11 05:59","194.633"
"SAN CRISTOBAL","2025-05-11 04:00","2025-05-11 04:59","160.286"
"SAN CRISTOBAL","2025-05-11 03:00","2025-05-11 03:59","160.286"
"SAN CRISTOBAL","2025-05-11 02:00","2025-05-11 02:59","171.735"
"SAN CRISTOBAL","2025-05-11 01:00","2025-05-11 01:59","194.633"
"SAN CRISTOBAL","2025-05-11 00:00","2025-05-11 00:59","206.082"
"SAN CRISTOBAL","2025-05-10 23:00","2025-05-10 23:59","228.98"
"SAN CRISTOBAL","2025-05-10 22:00","2025-05-10 22:59","309.123"
"SAN CRISTOBAL","2025-05-10 21:00","2025-05-10 21:59","309.123"
"SAN CRISTOBAL","2025-05-10 20:00","2025-05-10 20:59","354.919"
"SAN CRISTOBAL","2025-05-10 19:00","2025-05-10 19:59","572.45"
"SAN CRISTOBAL","2025-05-10 18:00","2025-05-10 18:59","423.613"
"SAN CRISTOBAL","2025-05-10 17:00","2025-05-10 17:59","366.368"
"SAN CRISTOBAL","2025-05-10 16:00","2025-05-10 16:59","309.123"
"SAN CRISTOBAL","2025-05-10 15:00","2025-05-10 15:59","354.919"
"SAN CRISTOBAL","2025-05-10 14:00","2025-05-10 14:59","320.572"
"SAN CRISTOBAL","2025-05-10 13:00","2025-05-10 13:59","309.123"
"SAN CRISTOBAL","2025-05-10 12:00","2025-05-10 12:59","263.327"
"SAN CRISTOBAL","2025-05-10 11:00","2025-05-10 11:59","251.878"
"SAN CRISTOBAL","2025-05-10 10:00","2025-05-10 10:59","228.98"
"SAN CRISTOBAL","2025-05-10 09:00","2025-05-10 09:59","217.531"
"SAN CRISTOBAL","2025-05-10 08:00","2025-05-10 08:59","206.082"
"SAN CRISTOBAL","2025-05-10 07:00","2025-05-10 07:59","183.184"
"SAN CRISTOBAL","2025-05-10 06:00","2025-05-10 06:59","194.633"
"SAN CRISTOBAL","2025-05-10 05:00","2025-05-10 05:59","183.184"
"SAN CRISTOBAL","2025-05-10 04:00","2025-05-10 04:59","148.837"
"SAN CRISTOBAL","2025-05-10 03:00","2025-05-10 03:59","148.837"
"SAN CRISTOBAL","2025-05-10 02:00","2025-05-10 02:59","217.531"
"SAN CRISTOBAL","2025-05-10 01:00","2025-05-10 01:59","228.98"
"SAN CRISTOBAL","2025-05-10 00:00","2025-05-10 00:59","217.531"
"SAN CRISTOBAL","2025-05-09 23:00","2025-05-09 23:59","263.327"
"SAN CRISTOBAL","2025-05-09 22:00","2025-05-09 22:59","309.123"
"SAN CRISTOBAL","2025-05-09 21:00","2025-05-09 21:59","332.021"
"SAN CRISTOBAL","2025-05-09 20:00","2025-05-09 20:59","446.511"
"SAN CRISTOBAL","2025-05-09 19:00","2025-05-09 19:59","572.45"
"SAN CRISTOBAL","2025-05-09 18:00","2025-05-09 18:59","950.267"
"SAN CRISTOBAL","2025-05-09 17:00","2025-05-09 17:59","423.613"
"SAN CRISTOBAL","2025-05-09 16:00","2025-05-09 16:59","297.674"
"SAN CRISTOBAL","2025-05-09 15:00","2025-05-09 15:59","377.817"
"SAN CRISTOBAL","2025-05-09 14:00","2025-05-09 14:59","297.674"
"SAN CRISTOBAL","2025-05-09 13:00","2025-05-09 13:59","274.776"
"SAN CRISTOBAL","2025-05-09 12:00","2025-05-09 12:59","343.47"
"SAN CRISTOBAL","2025-05-09 11:00","2025-05-09 11:59","274.776"
"SAN CRISTOBAL","2025-05-09 10:00","2025-05-09 10:59","286.225"
"SAN CRISTOBAL","2025-05-09 09:00","2025-05-09 09:59","377.817"
"SAN CRISTOBAL","2025-05-09 08:00","2025-05-09 08:59","1167.798"
"SAN CRISTOBAL","2025-05-09 07:00","2025-05-09 07:59","1408.227"
"SAN CRISTOBAL","2025-05-09 06:00","2025-05-09 06:59","858.675"
"SAN CRISTOBAL","2025-05-09 05:00","2025-05-09 05:59","423.613"
"SAN CRISTOBAL","2025-05-09 04:00","2025-05-09 04:59","343.47"
"SAN CRISTOBAL","2025-05-09 03:00","2025-05-09 03:59","240.429"
"SAN CRISTOBAL","2025-05-09 02:00","2025-05-09 02:59","148.837"
"SAN CRISTOBAL","2025-05-09 01:00","2025-05-09 01:59","183.184"
"SAN CRISTOBAL","2025-05-09 00:00","2025-05-09 00:59","206.082"
"SAN CRISTOBAL","2025-05-08 23:00","2025-05-08 23:59","332.021"
"SAN CRISTOBAL","2025-05-08 22:00","2025-05-08 22:59","583.899"
"SAN CRISTOBAL","2025-05-08 21:00","2025-05-08 21:59","755.634"
"SAN CRISTOBAL","2025-05-08 20:00","2025-05-08 20:59","1282.288"
"SAN CRISTOBAL","2025-05-08 19:00","2025-05-08 19:59","961.716"
"SAN CRISTOBAL","2025-05-08 18:00","2025-05-08 18:59","801.43"
"SAN CRISTOBAL","2025-05-08 17:00","2025-05-08 17:59","858.675"
"SAN CRISTOBAL","2025-05-08 16:00","2025-05-08 16:59","767.083"
"SAN CRISTOBAL","2025-05-08 15:00","2025-05-08 15:59","698.389"
"SAN CRISTOBAL","2025-05-08 14:00","2025-05-08 14:59","595.348"
"SAN CRISTOBAL","2025-05-08 13:00","2025-05-08 13:59","343.47"
"SAN CRISTOBAL","2025-05-08 12:00","2025-05-08 12:59","332.021"
"SAN CRISTOBAL","2025-05-08 11:00","2025-05-08 11:59","320.572"
"SAN CRISTOBAL","2025-05-08 10:00","2025-05-08 10:59","332.021"
"SAN CRISTOBAL","2025-05-08 09:00","2025-05-08 09:59","1534.166"
"SAN CRISTOBAL","2025-05-08 08:00","2025-05-08 08:59","1602.86"
"SAN CRISTOBAL","2025-05-08 07:00","2025-05-08 07:59","1030.41"
"SAN CRISTOBAL","2025-05-08 06:00","2025-05-08 06:59","1041.859"
"SAN CRISTOBAL","2025-05-08 05:00","2025-05-08 05:59","675.491"
"SAN CRISTOBAL","2025-05-08 04:00","2025-05-08 04:59","297.674"
"SAN CRISTOBAL","2025-05-08 03:00","2025-05-08 03:59","206.082"
"SAN CRISTOBAL","2025-05-08 02:00","2025-05-08 02:59","194.633"
"SAN CRISTOBAL","2025-05-08 01:00","2025-05-08 01:59","389.266"
"SAN CRISTOBAL","2025-05-08 00:00","2025-05-08 00:59","274.776"
"SAN CRISTOBAL","2025-05-07 23:00","2025-05-07 23:59","217.531"
"SAN CRISTOBAL","2025-05-07 22:00","2025-05-07 22:59","286.225"
"SAN CRISTOBAL","2025-05-07 21:00","2025-05-07 21:59","332.021"
"SAN CRISTOBAL","2025-05-07 20:00","2025-05-07 20:59","389.266"
"SAN CRISTOBAL","2025-05-07 19:00","2025-05-07 19:59","515.205"
"SAN CRISTOBAL","2025-05-07 18:00","2025-05-07 18:59","847.226"
"SAN CRISTOBAL","2025-05-07 17:00","2025-05-07 17:59","538.103"
"SAN CRISTOBAL","2025-05-07 16:00","2025-05-07 16:59","366.368"
"SAN CRISTOBAL","2025-05-07 15:00","2025-05-07 15:59","217.531"
"SAN CRISTOBAL","2025-05-07 14:00","2025-05-07 14:59","206.082"
"SAN CRISTOBAL","2025-05-07 13:00","2025-05-07 13:59","354.919"
"SAN CRISTOBAL","2025-05-07 12:00","2025-05-07 12:59","400.715"
"SAN CRISTOBAL","2025-05-07 11:00","2025-05-07 11:59","389.266"
"SAN CRISTOBAL","2025-05-07 10:00","2025-05-07 10:59","412.164"
"SAN CRISTOBAL","2025-05-07 09:00","2025-05-07 09:59","400.715"
"SAN CRISTOBAL","2025-05-07 08:00","2025-05-07 08:59","561.001"
"SAN CRISTOBAL","2025-05-07 07:00","2025-05-07 07:59","755.634"
"SAN CRISTOBAL","2025-05-07 06:00","2025-05-07 06:59","1293.737"
"SAN CRISTOBAL","2025-05-07 05:00","2025-05-07 05:59","480.858"
"SAN CRISTOBAL","2025-05-07 04:00","2025-05-07 04:59","412.164"
"SAN CRISTOBAL","2025-05-07 03:00","2025-05-07 03:59","549.552"
"SAN CRISTOBAL","2025-05-07 02:00","2025-05-07 02:59","641.144"
"SAN CRISTOBAL","2025-05-07 01:00","2025-05-07 01:59","721.287"
"SAN CRISTOBAL","2025-05-07 00:00","2025-05-07 00:59","732.736"
"SAN CRISTOBAL","2025-05-06 23:00","2025-05-06 23:59","1247.941"
"SAN CRISTOBAL","2025-05-06 22:00","2025-05-06 22:59","1133.451"
"SAN CRISTOBAL","2025-05-06 21:00","2025-05-06 21:59","1259.39"
"SAN CRISTOBAL","2025-05-06 20:00","2025-05-06 20:59","1591.411"
"SAN CRISTOBAL","2025-05-06 19:00","2025-05-06 19:59","1408.227"
"SAN CRISTOBAL","2025-05-06 18:00","2025-05-06 18:59","996.063"
"SAN CRISTOBAL","2025-05-06 17:00","2025-05-06 17:59","698.389"
"SAN CRISTOBAL","2025-05-06 16:00","2025-05-06 16:59","549.552"
"SAN CRISTOBAL","2025-05-06 15:00","2025-05-06 15:59","549.552"
"SAN CRISTOBAL","2025-05-06 14:00","2025-05-06 14:59","503.756"
"SAN CRISTOBAL","2025-05-06 13:00","2025-05-06 13:59","583.899"
"SAN CRISTOBAL","2025-05-06 12:00","2025-05-06 12:59","744.185"
"SAN CRISTOBAL","2025-05-05 09:00","2025-05-05 09:59","1431.125"
"SAN CRISTOBAL","2025-05-05 08:00","2025-05-05 08:59","1316.635"
"SAN CRISTOBAL","2025-05-05 07:00","2025-05-05 07:59","835.777"
"SAN CRISTOBAL","2025-05-05 06:00","2025-05-05 06:59","973.165"
"SAN CRISTOBAL","2025-05-05 05:00","2025-05-05 05:59","744.185"
"SAN CRISTOBAL","2025-05-05 04:00","2025-05-05 04:59","274.776"
"SAN CRISTOBAL","2025-05-05 03:00","2025-05-05 03:59","251.878"
"SAN CRISTOBAL","2025-05-05 02:00","2025-05-05 02:59","206.082"
"SAN CRISTOBAL","2025-05-05 01:00","2025-05-05 01:59","240.429"
"SAN CRISTOBAL","2025-05-05 00:00","2025-05-05 00:59","389.266"
"SAN CRISTOBAL","2025-05-04 23:00","2025-05-04 23:59","480.858"
"SAN CRISTOBAL","2025-05-04 22:00","2025-05-04 22:59","789.981"
"SAN CRISTOBAL","2025-05-04 21:00","2025-05-04 21:59","435.062"
"SAN CRISTOBAL","2025-05-04 20:00","2025-05-04 20:59","618.246"
"SAN CRISTOBAL","2025-05-04 19:00","2025-05-04 19:59","1064.757"
"SAN CRISTOBAL","2025-05-04 18:00","2025-05-04 18:59","1133.451"
"SAN CRISTOBAL","2025-05-04 17:00","2025-05-04 17:59","938.818"
"SAN CRISTOBAL","2025-05-04 16:00","2025-05-04 16:59","652.593"
"SAN CRISTOBAL","2025-05-04 15:00","2025-05-04 15:59","606.797"
"SAN CRISTOBAL","2025-05-04 14:00","2025-05-04 14:59","641.144"
"SAN CRISTOBAL","2025-05-04 13:00","2025-05-04 13:59","652.593"
"SAN CRISTOBAL","2025-05-04 12:00","2025-05-04 12:59","549.552"
"SAN CRISTOBAL","2025-05-04 11:00","2025-05-04 11:59","354.919"
"SAN CRISTOBAL","2025-05-04 10:00","2025-05-04 10:59","389.266"
"SAN CRISTOBAL","2025-05-04 09:00","2025-05-04 09:59","366.368"
"SAN CRISTOBAL","2025-05-04 08:00","2025-05-04 08:59","389.266"
"SAN CRISTOBAL","2025-05-04 07:00","2025-05-04 07:59","480.858"
"SAN CRISTOBAL","2025-05-04 06:00","2025-05-04 06:59","996.063"
"SAN CRISTOBAL","2025-05-04 05:00","2025-05-04 05:59","457.96"
"SAN CRISTOBAL","2025-05-04 04:00","2025-05-04 04:59","377.817"
"SAN CRISTOBAL","2025-05-04 03:00","2025-05-04 03:59","389.266"
"SAN CRISTOBAL","2025-05-04 02:00","2025-05-04 02:59","332.021"
"SAN CRISTOBAL","2025-05-04 01:00","2025-05-04 01:59","377.817"
"SAN CRISTOBAL","2025-05-04 00:00","2025-05-04 00:59","446.511"
"SAN CRISTOBAL","2025-05-03 23:00","2025-05-03 23:59","538.103"
"SAN CRISTOBAL","2025-05-03 22:00","2025-05-03 22:59","503.756"
"SAN CRISTOBAL","2025-05-03 21:00","2025-05-03 21:59","480.858"
"SAN CRISTOBAL","2025-05-03 20:00","2025-05-03 20:59","480.858"
"SAN CRISTOBAL","2025-05-03 19:00","2025-05-03 19:59","606.797"
"SAN CRISTOBAL","2025-05-03 18:00","2025-05-03 18:59","572.45"
"SAN CRISTOBAL","2025-05-03 17:00","2025-05-03 17:59","709.838"
"SAN CRISTOBAL","2025-05-03 16:00","2025-05-03 16:59","572.45"
"SAN CRISTOBAL","2025-05-03 15:00","2025-05-03 15:59","480.858"
"SAN CRISTOBAL","2025-05-03 14:00","2025-05-03 14:59","698.389"
"SAN CRISTOBAL","2025-05-03 13:00","2025-05-03 13:59","893.022"
"SAN CRISTOBAL","2025-05-03 12:00","2025-05-03 12:59","801.43"
"SAN CRISTOBAL","2025-05-03 11:00","2025-05-03 11:59","606.797"
"SAN CRISTOBAL","2025-05-03 10:00","2025-05-03 10:59","652.593"
"SAN CRISTOBAL","2025-05-03 09:00","2025-05-03 09:59","767.083"
"SAN CRISTOBAL","2025-05-03 08:00","2025-05-03 08:59","698.389"
"SAN CRISTOBAL","2025-05-03 07:00","2025-05-03 07:59","618.246"
"SAN CRISTOBAL","2025-05-03 06:00","2025-05-03 06:59","480.858"
"SAN CRISTOBAL","2025-05-03 05:00","2025-05-03 05:59","343.47"
"SAN CRISTOBAL","2025-05-03 04:00","2025-05-03 04:59","274.776"
"SAN CRISTOBAL","2025-05-03 03:00","2025-05-03 03:59","251.878"
"SAN CRISTOBAL","2025-05-03 02:00","2025-05-03 02:59","297.674"
"SAN CRISTOBAL","2025-05-03 01:00","2025-05-03 01:59","618.246"
"SAN CRISTOBAL","2025-05-03 00:00","2025-05-03 00:59","618.246"
"SAN CRISTOBAL","2025-05-02 23:00","2025-05-02 23:59","629.695"
"SAN CRISTOBAL","2025-05-02 22:00","2025-05-02 22:59","755.634"
"SAN CRISTOBAL","2025-05-02 21:00","2025-05-02 21:59","1099.104"
"SAN CRISTOBAL","2025-05-02 20:00","2025-05-02 20:59","1454.023"
"SAN CRISTOBAL","2025-05-02 19:00","2025-05-02 19:59","1099.104"
"SAN CRISTOBAL","2025-05-02 18:00","2025-05-02 18:59","984.614"
"SAN CRISTOBAL","2025-05-02 17:00","2025-05-02 17:59","789.981"
"SAN CRISTOBAL","2025-05-02 16:00","2025-05-02 16:59","561.001"
"SAN CRISTOBAL","2025-05-02 15:00","2025-05-02 15:59","549.552"
"SAN CRISTOBAL","2025-05-02 14:00","2025-05-02 14:59","309.123"
"SAN CRISTOBAL","2025-05-02 13:00","2025-05-02 13:59","286.225"
"SAN CRISTOBAL","2025-05-02 12:00","2025-05-02 12:59","332.021"
"SAN CRISTOBAL","2025-05-02 11:00","2025-05-02 11:59","343.47"
"SAN CRISTOBAL","2025-05-02 10:00","2025-05-02 10:59","332.021"
"SAN CRISTOBAL","2025-05-02 09:00","2025-05-02 09:59","572.45"
"SAN CRISTOBAL","2025-05-02 08:00","2025-05-02 08:59","709.838"
"SAN CRISTOBAL","2025-05-02 07:00","2025-05-02 07:59","1099.104"
"SAN CRISTOBAL","2025-05-02 06:00","2025-05-02 06:59","549.552"
"SAN CRISTOBAL","2025-05-02 05:00","2025-05-02 05:59","446.511"
"SAN CRISTOBAL","2025-05-02 04:00","2025-05-02 04:59","320.572"
"SAN CRISTOBAL","2025-05-02 03:00","2025-05-02 03:59","366.368"
"SAN CRISTOBAL","2025-05-02 02:00","2025-05-02 02:59","377.817"
"SAN CRISTOBAL","2025-05-02 01:00","2025-05-02 01:59","309.123"
"SAN CRISTOBAL","2025-05-02 00:00","2025-05-02 00:59","286.225"
"SAN CRISTOBAL","2025-05-01 23:00","2025-05-01 23:59","389.266"
"SAN CRISTOBAL","2025-05-01 22:00","2025-05-01 22:59","423.613"
"SAN CRISTOBAL","2025-05-01 21:00","2025-05-01 21:59","561.001"
"SAN CRISTOBAL","2025-05-01 20:00","2025-05-01 20:59","561.001"
"SAN CRISTOBAL","2025-05-01 19:00","2025-05-01 19:59","801.43"
"SAN CRISTOBAL","2025-05-01 18:00","2025-05-01 18:59","755.634"
"SAN CRISTOBAL","2025-05-01 17:00","2025-05-01 17:59","664.042"
"SAN CRISTOBAL","2025-05-01 16:00","2025-05-01 16:59","538.103"
"SAN CRISTOBAL","2025-05-01 15:00","2025-05-01 15:59","423.613"
"SAN CRISTOBAL","2025-05-01 14:00","2025-05-01 14:59","423.613"
"SAN CRISTOBAL","2025-05-01 13:00","2025-05-01 13:59","354.919"
"SAN CRISTOBAL","2025-05-01 12:00","2025-05-01 12:59","332.021"
"SAN CRISTOBAL","2025-05-01 11:00","2025-05-01 11:59","263.327"
"SAN CRISTOBAL","2025-05-01 10:00","2025-05-01 10:59","251.878"
"SAN CRISTOBAL","2025-05-01 09:00","2025-05-01 09:59","377.817"
"SAN CRISTOBAL","2025-05-01 08:00","2025-05-01 08:59","1030.41"
"SAN CRISTOBAL","2025-05-01 07:00","2025-05-01 07:59","904.471"
"SAN CRISTOBAL","2025-05-01 06:00","2025-05-01 06:59","664.042"
"SAN CRISTOBAL","2025-05-01 05:00","2025-05-01 05:59","389.266"
"SAN CRISTOBAL","2025-05-01 04:00","2025-05-01 04:59","206.082"
"SAN CRISTOBAL","2025-05-01 03:00","2025-05-01 03:59","228.98"
"SAN CRISTOBAL","2025-05-01 02:00","2025-05-01 02:59","217.531"
"SAN CRISTOBAL","2025-05-01 01:00","2025-05-01 01:59","251.878"
"SAN CRISTOBAL","2025-05-01 00:00","2025-05-01 00:59","343.47"
"SAN CRISTOBAL","2025-04-30 22:00","2025-04-30 22:59","515.205"
"SAN CRISTOBAL","2025-04-30 21:00","2025-04-30 21:59","561.001"
"SAN CRISTOBAL","2025-04-30 20:00","2025-04-30 20:59","675.491"
"SAN CRISTOBAL","2025-04-30 19:00","2025-04-30 19:59","915.92"
"SAN CRISTOBAL","2025-04-30 18:00","2025-04-30 18:59","652.593"
"SAN CRISTOBAL","2025-04-30 17:00","2025-04-30 17:59","595.348"
"SAN CRISTOBAL","2025-04-30 16:00","2025-04-30 16:59","343.47"
"SAN CRISTOBAL","2025-04-30 15:00","2025-04-30 15:59","274.776"
"SAN CRISTOBAL","2025-04-30 14:00","2025-04-30 14:59","286.225"
"SAN CRISTOBAL","2025-04-30 13:00","2025-04-30 13:59","274.776"
"SAN CRISTOBAL","2025-04-30 12:00","2025-04-30 12:59","286.225"
"SAN CRISTOBAL","2025-04-30 11:00","2025-04-30 11:59","309.123"
"SAN CRISTOBAL","2025-04-30 10:00","2025-04-30 10:59","332.021"
"SAN CRISTOBAL","2025-04-30 09:00","2025-04-30 09:59","618.246"
"SAN CRISTOBAL","2025-04-30 08:00","2025-04-30 08:59","526.654"
"SAN CRISTOBAL","2025-04-30 07:00","2025-04-30 07:59","503.756"
"SAN CRISTOBAL","2025-04-30 06:00","2025-04-30 06:59","698.389"
"SAN CRISTOBAL","2025-04-30 05:00","2025-04-30 05:59","412.164"
"SAN CRISTOBAL","2025-04-30 04:00","2025-04-30 04:59","240.429"
"SAN CRISTOBAL","2025-04-30 03:00","2025-04-30 03:59","228.98"
"SAN CRISTOBAL","2025-04-30 02:00","2025-04-30 02:59","309.123"
"SAN CRISTOBAL","2025-04-30 01:00","2025-04-30 01:59","698.389"
"SAN CRISTOBAL","2025-04-30 00:00","2025-04-30 00:59","847.226"
"SAN CRISTOBAL","2025-04-29 23:00","2025-04-29 23:59","1087.655"
"SAN CRISTOBAL","2025-04-29 22:00","2025-04-29 22:59","789.981"
"SAN CRISTOBAL","2025-04-29 21:00","2025-04-29 21:59","835.777"
"SAN CRISTOBAL","2025-04-29 20:00","2025-04-29 20:59","1076.206"
"SAN CRISTOBAL","2025-04-29 19:00","2025-04-29 19:59","1431.125"
"SAN CRISTOBAL","2025-04-29 18:00","2025-04-29 18:59","2129.514"
